Speaker: Simeon
  Tier Type: po, Annotations Count: 310
    Time Stamp: ("'ts3274'", "'ts3276'"), Annotation: claro puñunallami
    Time Stamp: ("'ts3277'", "'ts3278'"), Annotation: kunan kaypi puñuna canchi
    Time Stamp: ("'ts3281'", "'ts3282'"), Annotation: ari
    Time Stamp: ("'ts3285'", "'ts3286'"), Annotation: carpakunaguan
    Time Stamp: ("'ts3288'", "'ts3289'"), Annotation: apamu
    Time Stamp: ("'ts3291'", "'ts3292'"), Annotation: apamurcangichu
    Time Stamp: ("'ts3301'", "'ts3302'"), Annotation: mana chirichu kanga
    Time Stamp: ("'ts3303'", "'ts3304'"), Annotation: may rrupaymi
    Time Stamp: ("'ts3305'", "'ts3306'"), Annotation: jala
    Time Stamp: ("'ts3307'", "'ts3308'"), Annotation: mortiños caypi camajun
    Time Stamp: ("'ts3311'", "'ts3312'"), Annotation: shinaga
    Time Stamp: ("'ts3313'", "'ts3314'"), Annotation: yana tiajun
    Time Stamp: ("'ts3315'", "'ts3316'"), Annotation: kay yana champusta rrurrangapa
    Time Stamp: ("'ts3319'", "'ts3320'"), Annotation: finadus tiempu champusta rrurrangapa kaypi
    Time Stamp: ("'ts3321'", "'ts3322'"), Annotation: kaypi tiajun yana
    Time Stamp: ("'ts3323'", "'ts3325'"), Annotation: ginti pallashka
    Time Stamp: ("'ts3327'", "'ts3329'"), Annotation: na ya finaduspi canchi
    Time Stamp: ("'ts3331'", "'ts3332'"), Annotation: ari
    Time Stamp: ("'ts3333'", "'ts3334'"), Annotation: mortiños caypy tiashga
    Time Stamp: ("'ts3337'", "'ts3339'"), Annotation: kayda o chayda
    Time Stamp: ("'ts3343'", "'ts3344'"), Annotation: ya
    Time Stamp: ("'ts3355'", "'ts3356'"), Annotation: ima
    Time Stamp: ("'ts3359'", "'ts3360'"), Annotation: jila ukukamanmi kashka kay
    Time Stamp: ("'ts3361'", "'ts3362'"), Annotation: achika
    Time Stamp: ("'ts3363'", "'ts3364'"), Annotation: pilaguanm kay
    Time Stamp: ("'ts3365'", "'ts3366'"), Annotation: kunasi kashka
    Time Stamp: ("'ts3367'", "'ts3368'"), Annotation: verde jala
    Time Stamp: ("'ts3369'", "'ts3370'"), Annotation: (......................................................)
    Time Stamp: ("'ts3371'", "'ts3372'"), Annotation: shamunami kanchi
    Time Stamp: ("'ts3377'", "'ts3378'"), Annotation: ari
    Time Stamp: ("'ts3381'", "'ts3382'"), Annotation: chay Wayra Pungu
    Time Stamp: ("'ts3389'", "'ts3390'"), Annotation: chika ima
    Time Stamp: ("'ts3391'", "'ts3392'"), Annotation: imaquita chay chayka
    Time Stamp: ("'ts3393'", "'ts3394'"), Annotation: ima Quituta
    Time Stamp: ("'ts3397'", "'ts3399'"), Annotation: kunaurasga nachu guayran
    Time Stamp: ("'ts3401'", "'ts3402'"), Annotation: kaymunda chay ukuka imashuti ukuti
    Time Stamp: ("'ts3405'", "'ts3407'"), Annotation: kay uku chay ura uku
    Time Stamp: ("'ts3411'", "'ts3412'"), Annotation: Tugualu
    Time Stamp: ("'ts3415'", "'ts3416'"), Annotation: Tusgualu
    Time Stamp: ("'ts3419'", "'ts3421'"), Annotation: ha ya ya ya
    Time Stamp: ("'ts3422'", "'ts3424'"), Annotation: shinaga chi
    Time Stamp: ("'ts3425'", "'ts3427'"), Annotation: nachu shinaga
    Time Stamp: ("'ts3433'", "'ts3434'"), Annotation: nachu
    Time Stamp: ("'ts3435'", "'ts3437'"), Annotation: Tusgualu ningichu
    Time Stamp: ("'ts3440'", "'ts3441'"), Annotation: ya
    Time Stamp: ("'ts3443'", "'ts3445'"), Annotation: talvez mi canga rrecto
    Time Stamp: ("'ts3447'", "'ts3448'"), Annotation: chayman Zumbauan
    Time Stamp: ("'ts3449'", "'ts3450'"), Annotation: Tusaloa
    Time Stamp: ("'ts3451'", "'ts3452'"), Annotation: Pazuloma
    Time Stamp: ("'ts3453'", "'ts3454'"), Annotation: kaytami
    Time Stamp: ("'ts3455'", "'ts3456'"), Annotation: Atahualpa
    Time Stamp: ("'ts3457'", "'ts3458'"), Annotation: peliashpa rrishka
    Time Stamp: ("'ts3459'", "'ts3460'"), Annotation: nishka historiata uyashkani
    Time Stamp: ("'ts3461'", "'ts3462'"), Annotation: nachu shina uyashkangichi kanguna
    Time Stamp: ("'ts3463'", "'ts3464'"), Annotation: tukuy Lo
    Time Stamp: ("'ts3467'", "'ts3468'"), Annotation: ari
    Time Stamp: ("'ts3473'", "'ts3474'"), Annotation: ya
    Time Stamp: ("'ts3475'", "'ts3476'"), Annotation: ari chaypimi
    Time Stamp: ("'ts3477'", "'ts3478'"), Annotation: cada puesto Lo
    Time Stamp: ("'ts3479'", "'ts3480'"), Annotation: Tusgualo
    Time Stamp: ("'ts3481'", "'ts3482'"), Annotation: chayda Atahalpada guatish
    Time Stamp: ("'ts3483'", "'ts3484'"), Annotation: Atahualpada guatashpa
    Time Stamp: ("'ts3485'", "'ts3486'"), Annotation: chay caballugunapi aysashpa
    Time Stamp: ("'ts3487'", "'ts3488'"), Annotation: apashga chaypimi
    Time Stamp: ("'ts3489'", "'ts3490'"), Annotation: cada pasashcami Lo
    Time Stamp: ("'ts3491'", "'ts3492'"), Annotation: Lo
    Time Stamp: ("'ts3493'", "'ts3494'"), Annotation: chaymi Atahualpa shuti nin
    Time Stamp: ("'ts3495'", "'ts3497'"), Annotation: Atahualpata
    Time Stamp: ("'ts3507'", "'ts3508'"), Annotation: Sal
    Time Stamp: ("'ts3511'", "'ts3513'"), Annotation: haaaaa ya
    Time Stamp: ("'ts3515'", "'ts3516'"), Annotation: nnnn ña
    Time Stamp: ("'ts3519'", "'ts3520'"), Annotation: nnnn ña
    Time Stamp: ("'ts3521'", "'ts3522'"), Annotation: caiman murtiñusta gindi japingapa shamunllu
    Time Stamp: ("'ts3526'", "'ts3529'"), Annotation: juashamanllu tia
    Time Stamp: ("'ts3533'", "'ts3534'"), Annotation: ya
    Time Stamp: ("'ts3537'", "'ts3539'"), Annotation: shinaca kayta rinalachu kayta
    Time Stamp: ("'ts3543'", "'ts3544'"), Annotation: ya
    Time Stamp: ("'ts3547'", "'ts3548'"), Annotation: kayta muyunala
    Time Stamp: ("'ts3551'", "'ts3552'"), Annotation: kayta muyunalla
    Time Stamp: ("'ts3553'", "'ts3554'"), Annotation: cuy mutsurilla asha asha tiashca
    Time Stamp: ("'ts3555'", "'ts3557'"), Annotation: kunugunata japishcachu gindikuna
    Time Stamp: ("'ts3559'", "'ts3561'"), Annotation: kunu katin ginti shamunllu
    Time Stamp: ("'ts3564'", "'ts3567'"), Annotation: nachu
    Time Stamp: ("'ts3573'", "'ts3575'"), Annotation: ya medio ambiente na saquin
    Time Stamp: ("'ts3583'", "'ts3584'"), Annotation: ya
    Time Stamp: ("'ts3586'", "'ts3589'"), Annotation: shamui shamui shamui
    Time Stamp: ("'ts3599'", "'ts3600'"), Annotation: shamui, shamui
    Time Stamp: ("'ts3605'", "'ts3606'"), Annotation: na
    Time Stamp: ("'ts3609'", "'ts3610'"), Annotation: shamuy shamuy kay kay llukchishka
    Time Stamp: ("'ts3611'", "'ts3612'"), Annotation: ña uchia shamuy
    Time Stamp: ("'ts3615'", "'ts3616'"), Annotation: aya rima rima
    Time Stamp: ("'ts3623'", "'ts3625'"), Annotation: rratu apurangi
    Time Stamp: ("'ts3635'", "'ts3636'"), Annotation: kaypi pishirinini
    Time Stamp: ("'ts3641'", "'ts3643'"), Annotation: yaku ishpani
    Time Stamp: ("'ts3666'", "'ts3668'"), Annotation: pishingaman rrin
    Time Stamp: ("'ts3671'", "'ts3672'"), Annotation: ullin
    Time Stamp: ("'ts3673'", "'ts3674'"), Annotation: ushi
    Time Stamp: ("'ts3675'", "'ts3676'"), Annotation: allimi kajun
    Time Stamp: ("'ts3677'", "'ts3678'"), Annotation: kayka
    Time Stamp: ("'ts3679'", "'ts3680'"), Annotation: chay rrumikuna
    Time Stamp: ("'ts3681'", "'ts3682'"), Annotation: imamanta
    Time Stamp: ("'ts3683'", "'ts3685'"), Annotation: kashka
    Time Stamp: ("'ts3690'", "'ts3692'"), Annotation: partirishca cajun
    Time Stamp: ("'ts3693'", "'ts3695'"), Annotation: partirishkami kajun
    Time Stamp: ("'ts3699'", "'ts3700'"), Annotation: chi chay chay canchu
    Time Stamp: ("'ts3703'", "'ts3706'"), Annotation: Ali, Ali
    Time Stamp: ("'ts3707'", "'ts3708'"), Annotation: Ali
    Time Stamp: ("'ts3709'", "'ts3710'"), Annotation: Ali conejita
    Time Stamp: ("'ts3713'", "'ts3714'"), Annotation: Ali conejita
    Time Stamp: ("'ts3717'", "'ts3719'"), Annotation: (................)
    Time Stamp: ("'ts3723'", "'ts3724'"), Annotation: Aley
    Time Stamp: ("'ts3729'", "'ts3730'"), Annotation: ña
    Time Stamp: ("'ts3735'", "'ts3736'"), Annotation: asin
    Time Stamp: ("'ts3738'", "'ts3740'"), Annotation: alimi shugshishca
    Time Stamp: ("'ts3741'", "'ts3742'"), Annotation: allimi llugshishka kajun
    Time Stamp: ("'ts3744'", "'ts3746'"), Annotation: kaygunataga
    Time Stamp: ("'ts3747'", "'ts3748'"), Annotation: kunu kunan
    Time Stamp: ("'ts3749'", "'ts3750'"), Annotation: mikuna
    Time Stamp: ("'ts3751'", "'ts3752'"), Annotation: kay rumikunata
    Time Stamp: ("'ts3753'", "'ts3754'"), Annotation: kay rumikunata
    Time Stamp: ("'ts3755'", "'ts3756'"), Annotation: yumbukuna apapashpa
    Time Stamp: ("'ts3757'", "'ts3758'"), Annotation: kayguan jambishpa
    Time Stamp: ("'ts3760'", "'ts3762'"), Annotation: paykuna nin
    Time Stamp: ("'ts3763'", "'ts3765'"), Annotation: chay urkumanta japishkanchi
    Time Stamp: ("'ts3768'", "'ts3770'"), Annotation: ari chayta apangi
    Time Stamp: ("'ts3772'", "'ts3774'"), Annotation: (.....................)
    Time Stamp: ("'ts3775'", "'ts3777'"), Annotation: apangi
    Time Stamp: ("'ts3778'", "'ts3781'"), Annotation: kayta muyushun ña rijunchiga
    Time Stamp: ("'ts3783'", "'ts3785'"), Annotation: ah ah
    Time Stamp: ("'ts3787'", "'ts3788'"), Annotation: kaykuna
    Time Stamp: ("'ts3792'", "'ts3793'"), Annotation: ari
    Time Stamp: ("'ts3795'", "'ts3796'"), Annotation: caipiga mana chiringachu
    Time Stamp: ("'ts3797'", "'ts3798'"), Annotation: caipy
    Time Stamp: ("'ts3799'", "'ts3800'"), Annotation: caypi malta rrurrashpa citashka
    Time Stamp: ("'ts3801'", "'ts3803'"), Annotation: fichashcakunata
    Time Stamp: ("'ts3804'", "'ts3807'"), Annotation: ari chayta tapusha
    Time Stamp: ("'ts3809'", "'ts3810'"), Annotation: payqui yachangami
    Time Stamp: ("'ts3811'", "'ts3812'"), Annotation: shamuy mamita shamuy kayman
    Time Stamp: ("'ts3821'", "'ts3822'"), Annotation: chayta shamurkanchi ñucanchi chay musparin
    Time Stamp: ("'ts3855'", "'ts3856'"), Annotation: kaybi
    Time Stamp: ("'ts3857'", "'ts3858'"), Annotation: kaybi fichashkagunata shitashca
    Time Stamp: ("'ts3861'", "'ts3862'"), Annotation: kaybi chican
    Time Stamp: ("'ts3863'", "'ts3864'"), Annotation: kingunaga criingichichu chaygunata
    Time Stamp: ("'ts3869'", "'ts3871'"), Annotation: nachu crringichi
    Time Stamp: ("'ts3873'", "'ts3874'"), Annotation: ari, caypi citashka
    Time Stamp: ("'ts3875'", "'ts3876'"), Annotation: ñucanchish  mana criinichu ñuka
    Time Stamp: ("'ts3877'", "'ts3878'"), Annotation: chaykunata nima manta na criinichu
    Time Stamp: ("'ts3879'", "'ts3881'"), Annotation: kaykuna
    Time Stamp: ("'ts3891'", "'ts3892'"), Annotation: ñuka Elsa shamuy shamuy
    Time Stamp: ("'ts3893'", "'ts3894'"), Annotation: Elsa  shamuy shamuy
    Time Stamp: ("'ts3895'", "'ts3897'"), Annotation: shamuy rratu
    Time Stamp: ("'ts3900'", "'ts3902'"), Annotation: chayta shamuy chayta shamuy fotuta chugchingi
    Time Stamp: ("'ts3903'", "'ts3904'"), Annotation: alli kayta centrash chukchingi
    Time Stamp: ("'ts3905'", "'ts3906'"), Annotation: alli kay centrash llukchingi
    Time Stamp: ("'ts3907'", "'ts3908'"), Annotation: Alitata marcachi tiauan
    Time Stamp: ("'ts3909'", "'ts3910'"), Annotation: cayta ñuca rricuchish llukshi
    Time Stamp: ("'ts3911'", "'ts3912'"), Annotation: pero alli centrangi
    Time Stamp: ("'ts3918'", "'ts3920'"), Annotation: mmm
    Time Stamp: ("'ts3924'", "'ts3925'"), Annotation: ya otro
    Time Stamp: ("'ts3927'", "'ts3928'"), Annotation: ladoda llapingi imashti
    Time Stamp: ("'ts3931'", "'ts3933'"), Annotation: shug mas ningi
    Time Stamp: ("'ts3935'", "'ts3936'"), Annotation: cashna llukchiari
    Time Stamp: ("'ts3937'", "'ts3938'"), Annotation: cashna
    Time Stamp: ("'ts3940'", "'ts3943'"), Annotation: ari, pero cashna shugta mas llukchi
    Time Stamp: ("'ts3945'", "'ts3946'"), Annotation: ya ya sakiri gorra ya
    Time Stamp: ("'ts3951'", "'ts3952'"), Annotation: ya
    Time Stamp: ("'ts3964'", "'ts3966'"), Annotation: de pronto  na shujshishkanchika
    Time Stamp: ("'ts3971'", "'ts3972'"), Annotation: shuguna tianran
    Time Stamp: ("'ts3975'", "'ts3978'"), Annotation: (...........................................)
    Time Stamp: ("'ts3979'", "'ts3980'"), Annotation: uchila
    Time Stamp: ("'ts3981'", "'ts3982'"), Annotation: tiauan
    Time Stamp: ("'ts3983'", "'ts3985'"), Annotation: shamu illukchingapa  ishcandi
    Time Stamp: ("'ts3987'", "'ts3988'"), Annotation: chaypi shug ventana tiashca
    Time Stamp: ("'ts3989'", "'ts3990'"), Annotation: uchilla ventana rrumi
    Time Stamp: ("'ts3995'", "'ts3996'"), Annotation: chaypi sitashka, malta rrurrashkakunata
    Time Stamp: ("'ts3999'", "'ts4000'"), Annotation: ari chaypi kaypika
    Time Stamp: ("'ts4001'", "'ts4002'"), Annotation: todo siempre llukchina citan
    Time Stamp: ("'ts4005'", "'ts4006'"), Annotation: genteguna nallu
    Time Stamp: ("'ts4007'", "'ts4011'"), Annotation: imadashi nishka
    Time Stamp: ("'ts4015'", "'ts4017'"), Annotation: aaah
    Time Stamp: ("'ts4021'", "'ts4022'"), Annotation: ari, manavalin kaygunapi
    Time Stamp: ("'ts4025'", "'ts4026'"), Annotation: cooosh rikugpi
    Time Stamp: ("'ts4027'", "'ts4028'"), Annotation: alli urkukunagan
    Time Stamp: ("'ts4029'", "'ts4030'"), Annotation: y mal gintikuna
    Time Stamp: ("'ts4031'", "'ts4032'"), Annotation: pero chayta na criinchi pero
    Time Stamp: ("'ts4033'", "'ts4034'"), Annotation: urkuta dañajun
    Time Stamp: ("'ts4037'", "'ts4038'"), Annotation: rumita dañajun
    Time Stamp: ("'ts4053'", "'ts4055'"), Annotation: ah Wingupanapi
    Time Stamp: ("'ts4063'", "'ts4064'"), Annotation: ña
    Time Stamp: ("'ts4067'", "'ts4068'"), Annotation: shinaka ñuka guañushami
    Time Stamp: ("'ts4073'", "'ts4074'"), Annotation: silbakun
    Time Stamp: ("'ts4075'", "'ts4076'"), Annotation: asin
    Time Stamp: ("'ts4077'", "'ts4078'"), Annotation: silbakun
    Time Stamp: ("'ts4079'", "'ts4080'"), Annotation: (purinakun)
    Time Stamp: ("'ts4081'", "'ts4082'"), Annotation: may sugma may sugami kan
    Time Stamp: ("'ts4101'", "'ts4102'"), Annotation: cay ñanda
    Time Stamp: ("'ts4103'", "'ts4105'"), Annotation: kay ñandaga may gindita rrurrashga
    Time Stamp: ("'ts4115'", "'ts4116'"), Annotation: ya
    Time Stamp: ("'ts4117'", "'ts4118'"), Annotation: kay kaymuuuu
    Time Stamp: ("'ts4119'", "'ts4120'"), Annotation: shugshimuna kaymun
    Time Stamp: ("'ts4121'", "'ts4122'"), Annotation: shamunabun magin
    Time Stamp: ("'ts4123'", "'ts4124'"), Annotation: entradakunata cubrashcachu
    Time Stamp: ("'ts4125'", "'ts4127'"), Annotation: o nallu cobrashka
    Time Stamp: ("'ts4151'", "'ts4152'"), Annotation: ya
    Time Stamp: ("'ts4155'", "'ts4157'"), Annotation: caycaman gushtashp kutin voltarcankichi
    Time Stamp: ("'ts4159'", "'ts4160'"), Annotation: shinaga
    Time Stamp: ("'ts4161'", "'ts4162'"), Annotation: kaypi
    Time Stamp: ("'ts4163'", "'ts4164'"), Annotation: kuti
    Time Stamp: ("'ts4165'", "'ts4166'"), Annotation: kuti kaaaaaaaygunata
    Time Stamp: ("'ts4167'", "'ts4168'"), Annotation: nachu yachangichi, ñachu escriturata
    Time Stamp: ("'ts4169'", "'ts4170'"), Annotation: charina cayguna
    Time Stamp: ("'ts4175'", "'ts4179'"), Annotation: doñokunash ganama
    Time Stamp: ("'ts4181'", "'ts4183'"), Annotation: kayka
    Time Stamp: ("'ts4185'", "'ts4187'"), Annotation: comuna gintiku
    Time Stamp: ("'ts4191'", "'ts4193'"), Annotation: ya
    Time Stamp: ("'ts4197'", "'ts4201'"), Annotation: comunami canga nachu
    Time Stamp: ("'ts4221'", "'ts4222'"), Annotation: ari
    Time Stamp: ("'ts4225'", "'ts4226'"), Annotation: ya
    Time Stamp: ("'ts4229'", "'ts4230'"), Annotation: caimun lobukuna nachu llamata mikushka
    Time Stamp: ("'ts4247'", "'ts4248'"), Annotation: lla
    Time Stamp: ("'ts4250'", "'ts4252'"), Annotation: lobokuna maski kanguna
    Time Stamp: ("'ts4254'", "'ts4256'"), Annotation: cuidado
    Time Stamp: ("'ts4263'", "'ts4264'"), Annotation: shamui mamita
    Time Stamp: ("'ts4273'", "'ts4274'"), Annotation: ya
    Time Stamp: ("'ts4275'", "'ts4277'"), Annotation: cununga shina tianachu lobukuna
    Time Stamp: ("'ts4281'", "'ts4282'"), Annotation: ya
    Time Stamp: ("'ts4285'", "'ts4286'"), Annotation: hijole
    Time Stamp: ("'ts4289'", "'ts4290'"), Annotation: wichiman ñapa shugshichunchu
    Time Stamp: ("'ts4294'", "'ts4296'"), Annotation: ha
    Time Stamp: ("'ts4298'", "'ts4300'"), Annotation: ari
    Time Stamp: ("'ts4306'", "'ts4308'"), Annotation: chaypi shuyangi
    Time Stamp: ("'ts4311'", "'ts4313'"), Annotation: rishunllu ishquindi
    Time Stamp: ("'ts4318'", "'ts4320'"), Annotation: nachu kikinda firmasha
    Time Stamp: ("'ts4323'", "'ts4324'"), Annotation: ya ñuka kanta
    Time Stamp: ("'ts4327'", "'ts4329'"), Annotation: ari
    Time Stamp: ("'ts4331'", "'ts4332'"), Annotation: mmm
    Time Stamp: ("'ts4335'", "'ts4336'"), Annotation: ari
    Time Stamp: ("'ts4339'", "'ts4342'"), Annotation: imashpa
    Time Stamp: ("'ts4346'", "'ts4348'"), Annotation: shinchi rringi
    Time Stamp: ("'ts4353'", "'ts4354'"), Annotation: shinlli rringi
    Time Stamp: ("'ts4355'", "'ts4356'"), Annotation: chay ventanaaaaa rrumita rrikurkangicho
    Time Stamp: ("'ts4361'", "'ts4362'"), Annotation: mana kaypi
    Time Stamp: ("'ts4365'", "'ts4366'"), Annotation: kay ukupimi kashka
    Time Stamp: ("'ts4367'", "'ts4368'"), Annotation: kaypi ña ashauan rrikushun
    Time Stamp: ("'ts4369'", "'ts4370'"), Annotation: ashauan rrikushun chayta
    Time Stamp: ("'ts4371'", "'ts4372'"), Annotation: chay ukupimi kashka
    Time Stamp: ("'ts4373'", "'ts4374'"), Annotation: shayjushka
    Time Stamp: ("'ts4375'", "'ts4376'"), Annotation: purinakun
    Time Stamp: ("'ts4377'", "'ts4378'"), Annotation: kayka ña
    Time Stamp: ("'ts4379'", "'ts4380'"), Annotation: imaurashi ima tukujpi
    Time Stamp: ("'ts4381'", "'ts4382'"), Annotation: ricuringami
    Time Stamp: ("'ts4383'", "'ts4386'"), Annotation: nachu mancharikungi chaype
    Time Stamp: ("'ts4391'", "'ts4393'"), Annotation: ari (asi)
    Time Stamp: ("'ts4395'", "'ts4396'"), Annotation: internedpi rricunga
    Time Stamp: ("'ts4397'", "'ts4399'"), Annotation: paykuna
    Time Stamp: ("'ts4408'", "'ts4409'"), Annotation: ari
    Time Stamp: ("'ts4411'", "'ts4412'"), Annotation: shinami cajun
    Time Stamp: ("'ts4413'", "'ts4414'"), Annotation: may sumag
    Time Stamp: ("'ts4415'", "'ts4416'"), Annotation: llugshicanchig
    Time Stamp: ("'ts4418'", "'ts4420'"), Annotation: kay
    Time Stamp: ("'ts4426'", "'ts4428'"), Annotation: ari
    Time Stamp: ("'ts4431'", "'ts4432'"), Annotation: mmm
    Time Stamp: ("'ts4434'", "'ts4437'"), Annotation: kay tukuycama
    Time Stamp: ("'ts4441'", "'ts4442'"), Annotation: are
    Time Stamp: ("'ts4448'", "'ts4450'"), Annotation: japinacanchi
    Time Stamp: ("'ts4451'", "'ts4452'"), Annotation: kaymi karkashug singa
    Time Stamp: ("'ts4453'", "'ts4454'"), Annotation: kaymanta rrikujpi
    Time Stamp: ("'ts4455'", "'ts4456'"), Annotation: ñuka
    Time Stamp: ("'ts4457'", "'ts4458'"), Annotation: mancharirkanimi
    Time Stamp: ("'ts4460'", "'ts4463'"), Annotation: ura ukuta rrikuy
    Time Stamp: ("'ts4466'", "'ts4468'"), Annotation: nachu kay ukuta filmasha
    Time Stamp: ("'ts4472'", "'ts4474'"), Annotation: mana ñukaman mayti
    Time Stamp: ("'ts4476'", "'ts4479'"), Annotation: allikan
  Tier Type: dt, Annotations Count: 362
    Time Stamp: ('19',), Annotation: kay manta gindi shuk, gindi kaypi shayashpa Quituta ña rikunakashka
    Time Stamp: ('43',), Annotation: claruchu rikurikun
    Time Stamp: ('331',), Annotation: paa rumi urkupi
    Time Stamp: ('331',), Annotation: tiyashkami
    Time Stamp: ('331',), Annotation: kimsa pedazo
    Time Stamp: ('332',), Annotation: hatun rumipi
